Type avion,Compagnie,Nombre de mouvements réalisés,Nombre de vol atterris décollés,Nombre de passagers max réalisés,Nombre de passagers réalisés moyen
CNJ,EFS EUROPEEN FLIGHT,2,2,0,0.0
CNJ,ELIT'AVIA,2,2,9,5.0
CNJ,EURAVIATION SRL,4,4,6,2.5
CNJ,EUROJET AVIATION LTD,6,6,2,1.3333333333333333
CNJ,EUROLINK GMBH,2,2,6,3.0
CNJ,EUROP STAR AIRCRAFT,20,20,6,0.65
CNJ,EUROPSTAR AIRCRAFT G,2,2,0,0.0
CNJ,EXCELLENT AIR GMBH,6,6,3,0.5
CNJ,EXECUJET EUROPE AG,2,2,3,1.5
CNJ,EXXAERO BV,2,2,0,0.0
CNJ,EXXEAERO BV,2,2,0,0.0
CNJ,FAIRJETS,4,4,0,0.0
CNJ,FLEXFLIGHT APS,8,8,4,0.5
CNJ,FLYING GROUP LUX,2,2,0,0.0
CNJ,FLYING PARTNERS C.V.,2,2,1,0.5
CNJ,FLYING SERVICE N.V.,16,16,3,0.375
CNJ,FLYJET SP Z.O.O,2,2,3,1.5
CNJ,FLYJET SP ZOO,2,2,2,2.0
CNJ,FORCE AERIENNE MAROC,22,22,1,0.045454545454545456
CNJ,GERMAN PRIVATE JET,4,4,5,1.5
CNJ,GESTAIR EXECUTIVE JE,12,12,5,0.8333333333333334
CNJ,GIO AVIATION LTD,2,2,5,3.5
CNJ,GLOBAL JET LUXEMBOUR,2,2,2,2.0
CNJ,GLOBAL TAXI AERO LTD,1,1,0,0.0
CNJ,GLOBEAIR AG,52,52,4,0.5769230769230769
CNJ,GOLDECK-FLUG GMBH,4,4,1,0.25
CNJ,H.BIRD AVIATION SERV,10,10,6,0.8
CNJ,HANGAR 8 AOC MALTA L,2,2,0,0.0
CNJ,HERON AVIATION,2,2,0,0.0
CNJ,HTM JET SERVICE,20,20,2,0.4
CNJ,INTERNATIONAL JET MA,4,4,0,0.0
CNJ,ITALFLY SRL,2,2,0,0.0
CNJ,IXAIR S.A.,4,4,1,0.5
CNJ,IXAIR SAS,3,3,0,0.0
CNJ,JC DECAUX GROUP SERV,2,2,2,1.0
CNJ,JC DECAUX SA,2,2,0,0.0
CNJ,JET AVIATION BUSINES,4,4,3,0.75
CNJ,JET POOL NETWORK,2,2,3,1.5
CNJ,JET SERVICE SP Z.O.O,4,4,3,2.0
CNJ,JET-STREAM LTD,2,2,0,0.0
CNJ,JET24 GMBH,2,2,0,0.0
CNJ,JETFLY AIRLINE GMBH,2,2,0,0.0
CNJ,JETFLY AVIATION SA,4,4,0,0.0
CNJ,JETNETHERLANDS B.V.,10,10,1,0.1
CNJ,JIVAIR,2,2,0,0.0
CNJ,JIVAIR AB,4,4,6,1.5
CNJ,JK JETKONTOR AG,14,14,0,0.0
CNJ,JUTLAND JETS,4,4,4,2.0
CNJ,KLASJET UAB,2,2,0,0.0
CNJ,LA BAULE AVIATION,2,2,0,0.0
CNJ,LIEBHERR-AEROSPACE L,2,2,3,2.0
CNJ,LINXAIR,2,2,2,1.0
CNJ,LONDON EXECUTIVE AVI,20,20,3,0.4
CNJ,LUXAVIATION S.A.,2,2,2,1.0
CNJ,LUXEMBOURG AIR AMBUL,2,2,0,0.0
CNJ,LUXWING LTD,2,2,0,0.0
CNJ,MACH FLUGGESELLSCHAF,2,2,0,0.0
CNJ,MALETH-AERO AOC LTD,4,4,1,0.25
CNJ,MALI AIR LUFTVERKEHR,2,2,3,1.5
CNJ,MARMARA SINAI VE TIC,2,2,0,0.0
CNJ,MASTERJET AVIACAO,4,4,2,0.5
CNJ,MINISTERE INTERIEUR,2,2,3,1.5
CNJ,NTA,202,202,6,0.49504950495049505
CNJ,OCEANSKIES,2,2,5,2.5
CNJ,OPERA JET S.R.O.,4,4,2,1.0
CNJ,OYONNAIR,2,2,0,0.0
CNJ,PHS PREMIUM AVIATION,2,2,2,1.0
CNJ,PONTAIR,2,2,0,0.0
CNJ,PORSCHE AIR SERVICE,2,2,1,0.5
CNJ,PRINCE AVIATION,2,2,8,4.0
CNJ,PRIVATE SKY,2,2,0,0.0
CNJ,PROAIR AVIATION GMBH,4,4,0,0.0
CNJ,QUEEN AIR S.R.O,2,2,0,0.0
CNJ,REAL FLY,2,2,0,0.0
CNJ,ROCKWELL COLLINS FLI,4,4,6,1.5
CNJ,SALEM AVIATION,2,2,0,0.0
CNJ,SALZBURGJETAVIATION,2,2,0,0.0
CNJ,SCANWINGS OY,2,2,2,1.0
CNJ,SERLUX SA,2,2,0,0.0
CNJ,SFD STUTTGARTER FLUG,4,4,0,0.0
CNJ,SIGNATURE FLIGHT SUP,2,2,1,0.5
CNJ,SILESIA AIR S.R.O.,16,16,4,0.375
CNJ,SILVER CLOUD AIR,14,14,2,0.42857142857142855
CNJ,SMARTWINGS,20,20,5,0.7
CNJ,SOLARIS AVIATION SA,2,2,2,1.0
CNJ,SONNIG S.A.,2,2,0,0.0
CNJ,SPEEDWINGS EXECUTIV,2,2,4,3.5
CNJ,SPEEDWINGS EXECUTIVE,14,14,7,1.2142857142857142
CNJ,STAR SERVICE INTL,2,2,2,1.0
CNJ,STARWINGS DORTMUN,2,2,0,0.0
CNJ,STEINER FILMS AVIATI,2,2,0,0.0
CNJ,SUNDT AIR A,2,2,0,0.0
CNJ,SURAVIATION SL,2,2,0,0.0
CNJ,SWISS AIR FORCE,2,2,0,0.0
CNJ,TAG AVIATION ESPANA,2,2,0,0.0
CNJ,TAV HAVACILIK A S,2,2,0,0.0
CNJ,THE PRIVATE JET COMP,2,2,0,0.0
CNJ,TIME AIR S.R.O.,2,2,2,1.0
CNJ,TOYO AVIATION,4,4,0,0.0
CNJ,TRANSAVIA FLUGGESELL,2,2,4,3.0
CNJ,TRAVEL SERVICE,20,20,7,1.65
CNJ,TRTO AGENCY,4,4,0,0.0
CNJ,TYROL AIR AMBULANCE,6,6,1,0.3333333333333333
CNJ,TYROLEAN JET SERVICE,2,2,0,0.0
CNJ,UNIJET S.A.,10,10,0,0.0
CNJ,UNIVERSAL AIRWAYS IN,2,2,0,0.0
CNJ,VALAIR PRIVATES JETS,4,4,0,0.0
CNJ,WALTAIR EUROPE AB,4,4,0,0.0
CNJ,WIJET JET ENTREPRENE,166,166,3,0.030120481927710843
CNJ,WINAIR DOO,4,4,1,0.25
CNJ,WINDROSE AIR,12,12,2,0.16666666666666666
CNJ,WORLD TRADE AIRCRAFT,2,2,0,0.0
CNJ,XL AIRWAYS FRANCE,2,2,6,3.0
CRJ,ADRIA AIRWAYS,3958,3958,93,50.20237493683678
CRJ,AERONOVA S.L.,2,2,19,9.5
CRJ,AIR CORSICA,83,83,100,60.48192771084337
CRJ,AIR FRANCE,131181,131181,107,68.04926018249594
CRJ,AIR LITUANICA,2,2,50,48.5
CRJ,AIR NOSTRUM L.A.M.,576,576,105,47.810763888888886
CRJ,AIR X CHARTER GMBH,4,4,40,10.0
CRJ,AIR X CHARTER LTD,18,18,15,2.4444444444444446
CRJ,AK BARS AERO,2,2,0,0.0
CRJ,AVCON JET AG,2,2,1,0.5
CRJ,BACKBONE AVIATION A/,8,8,100,75.0
CRJ,BELAVIA,96,96,50,37.09375
CRJ,BLUE SQUARE AVIATION,2,2,4,2.0
CRJ,BMI REGIONAL,44,44,45,30.0
CRJ,BRITAIR,238,238,0,0.0
CRJ,EASTERN AIRWAYS (UK),1,1,0,0.0
CRJ,ESTONIAN AIR,588,588,89,69.0561224489796
CRJ,EUROWINGS AG,616,616,103,58.91558441558441
CRJ,FAI AIRSERVICES AG,8,8,50,19.125
CRJ,FLYBE,3,3,42,33.333333333333336
CRJ,GEORGIAN AIRWAYS,42,42,50,19.523809523809526
CRJ,GERMANWINGS GMBH,1372,1372,89,59.599854227405245
CRJ,HERMES AIRLINES,2,2,49,24.5
CRJ,HOP!,23444,23444,105,56.99483876471592
CRJ,IBERIA,950,950,101,48.23789473684211
CRJ,IMPERIAL JET SA,2,2,10,5.0
CRJ,JETNETHERLANDS B.V.,2,2,5,2.5
CRJ,LAUDAMOTION GMBH,2,2,5,2.5
CRJ,LUFTHANSA,4374,4374,88,52.338820301783265
CRJ,LUXAVIATION S.A.,2,2,0,0.0
CRJ,PROAIR AVIATION GMBH,6,6,50,22.0
CRJ,REGIONAL JET OÜ,4,4,88,39.5
CRJ,RUSLINE,6,6,25,9.0
CRJ,SCANDINAVIAN,448,448,101,78.74107142857143
CRJ,SEVENAIR,18,18,87,60.0
CRJ,SWISS INTL AIR LINES,6,6,78,73.5
CRJ,TRANSAVIA.COM,14,14,99,78.0
CRJ,TUNIS AIR,2,2,56,54.0
CRJ,TUNISAIR EXPRESS,634,634,96,58.646687697160885
CRJ,VISTAJET,18,18,10,1.9444444444444444
CRJ,VISTAJET LIMITED,12,12,7,0.5833333333333334
CRJ,VUELING AIRLINES SA,28,28,100,90.35714285714286
CS5,AMBASSADE ETATS-UNIS,2,2,0,0.0
CS5,AMBASSADE MAROC,6,6,0,0.0
CS5,COTAM,121,121,32,0.4132231404958678
CS5,CZECH AIR FORCE,4,4,4,1.0
CS5,FORCE AERIENNE MAROC,12,12,0,0.0
CS9,AMBASSADE EGYPTE,2,2,0,0.0
CS9,POLISH AIR FORCE,2,2,31,31.0
CSB,AGL SKY A.V.V,2,2,0,0.0
CSB,AIR BALTIC,1178,1178,147,119.37011884550085
CSB,BOMBARDIER INC,4,4,1,0.25
CSB,SWISS INTL AIR LINES,2054,2054,140,95.81158714703018
D1F,FORCE AER. PAYS-BAS,2,2,0,0.0
D38,AERODIENST,2,2,0,0.0
D38,DENIM AIR,2,2,22,11.0
D38,MHS AVIATION GMBH,20,20,33,17.15
D38,PRIVATE WINGS,8,8,24,3.0
D38,SUN AIR OF SCANDINAV,4,4,13,3.25
D38,TYROL AIR AMBULANCE,6,6,1,0.16666666666666666
D38,WELCOMA AIR,4,4,33,29.5
DF8,AMJET EXECUTIVE S.A,2,2,0,0.0
DFL,ABELAG AVIATION,12,12,6,1.0833333333333333
DFL,ACM AIR CHARTER,2,2,0,0.0
DFL,AERO VISION,8,8,7,0.875
DFL,AEROMANAGEMENT GROUP,2,2,4,2.0
DFL,AH FLEET SERVICES,4,4,0,0.0
DFL,AIR ALSIE,18,18,10,1.3333333333333333
DFL,AIR FRANCE,276,276,10,1.2971014492753623
DFL,AIR ONE,8,8,3,0.625
DFL,AIRCRAFT HANDLING SE,2,2,0,0.0
DFL,AIRFIX AVIATION OY,4,4,0,0.0
DFL,ALFA AIR,2,2,0,0.0
DFL,ALPHA GOLF AVIATION,2,2,0,0.0
DFL,AMBASSADE GHANA,4,4,0,0.0
DFL,AMBASSADE ITALIE,8,8,9,1.875
DFL,AMBASSADE MAROC,2,2,0,0.0
DFL,AMBASSADE NAMIBIE,2,2,0,0.0
DFL,AMBASSADE NIGER,4,4,16,14.5
DFL,AMBASSADE SERBIE,6,6,0,0.0
DFL,AMBASSADE TOGO,2,2,0,0.0
DFL,AMBASSADE TURQUIE,2,2,0,0.0
DFL,AMJET EXECUTIVE S.A,4,4,5,1.25
DFL,ARINC DIRECT,2,2,3,3.0
DFL,AS AILES,2,2,0,0.0
DFL,AVCON JET AG,2,2,0,0.0
DFL,AVIATION BEAUPORT LT,2,2,0,0.0
DFL,BERTELSMANN AVIATION,4,4,0,0.0
DFL,BLUE CHIP JET HB,2,2,6,3.0
DFL,BLUE WATER LTD,2,2,0,0.0
DFL,BMW FLUGDIENST,2,2,7,6.5
DFL,BUSINESS AVIATION AS,2,2,0,0.0
DFL,C.A.I.,8,8,15,1.875
DFL,CAT AVIATION AG,4,4,2,0.5
DFL,CENGIZ AVIATION SA,2,2,0,0.0
DFL,CENTRELINE AIR CHART,2,2,0,0.0
DFL,CHARTER AIR LTD,2,2,2,1.0
DFL,"CHARTER JETS, UAB",2,2,0,0.0
DFL,CORPORATE JET LTD,2,2,0,0.0
DFL,CORPORATEJETS XXI SA,2,2,4,2.0
DFL,COTAM,1489,1489,13,0.10006715916722633
DFL,DASSAULT AVIATION,4,4,0,0.0
DFL,DASSAULT FALCON SERV,20,20,12,1.0
DFL,DELANE FINANCE LIMIT,2,2,0,0.0
DFL,EAGLE FLIGHT SERV,2,2,0,0.0
DFL,EMPIRE AVIATION,2,2,0,0.0
DFL,ENERGY JET SRL,2,2,0,0.0
DFL,EUROFLY SERVICE SPA,2,2,0,0.0
DFL,EUROP STAR AIRCRAFT,2,2,0,0.0
DFL,EXECUTIVE AIRLINES,4,4,10,5.0
DFL,FAI AIRSERVICES AG,4,4,2,0.5
DFL,FALCONAGAIN INC,2,2,0,0.0
DFL,FINESSE EXECUTIVE,2,2,0,0.0
DFL,FLYING GROUP,2,2,0,0.0
DFL,FLYING GROUP LUX,2,2,0,0.0
DFL,FLYING SERVICE N.V.,18,18,3,1.5555555555555556
DFL,FORCE AER. ESPAGNE,14,14,14,4.142857142857143
DFL,FORCE AERIENNE FRANC,1,1,0,0.0
DFL,FORCE AERIENNE ITALI,8,8,0,0.0
DFL,FORCE AERIENNE MAROC,14,14,3,0.2857142857142857
DFL,FORCE AERIENNE PORTU,2,2,0,0.0
DFL,FRANCE MARINE NATION,44,44,4,0.13636363636363635
DFL,GAMA AVIATION,2,2,0,0.0
DFL,GESTAIR EXECUTIVE JE,10,10,5,0.5
DFL,GLOBAL JET LUXEMBOUR,32,32,7,0.46875
DFL,HALKIN JET SRL,2,2,0,0.0
DFL,HERON AVIATION,2,2,3,1.5
DFL,HYPERION AVIATION LT,2,2,4,2.0
DFL,INTERNATIONAL JET MA,12,12,10,2.25
DFL,INTERNET JET BV,2,2,1,0.5
DFL,IQ AIR B.V.,2,2,0,0.0
DFL,IVORY JET SERVICES,2,2,0,0.0
DFL,J-MAX AIR SERVICES L,2,2,0,0.0
DFL,JEPPESEN UK,6,6,0,0.0
DFL,JET AVIATION BUSINES,6,6,2,0.6666666666666666
DFL,JET MANAGEMENT EUROP,2,2,1,0.5
DFL,JETCAPITAL AVIATION,2,2,0,0.0
DFL,KEY AIR LLC,2,2,0,0.0
DFL,LODGINGS 2000 LP,2,2,0,0.0
DFL,MASTERJET AVIACAO,8,8,0,0.0
DFL,MEDIA AVIATION LTD,2,2,0,0.0
DFL,MICHELIN AIR SERVICE,42,42,8,0.5
DFL,MONACAIR,2,2,9,9.0
DFL,MSC AVIATION SA,2,2,0,0.0
DFL,NIK AIR,4,4,8,3.0
DFL,NTA,50,50,9,0.44
DFL,OCEAN SKY (UK) LTD,2,2,14,7.0
DFL,PDVSA PETROLEO SA,2,2,0,0.0
DFL,PPAR AVIATION,2,2,0,0.0
DFL,RABBITAIR AG,4,4,0,0.0
DFL,REGIONAL AIR LINES,2,2,0,0.0
DFL,ROCKWELL COLLINS FLI,2,2,1,0.5
DFL,ROCKWELL COLLINS FR,4,4,0,0.0
DFL,ROYAL AIR FORCE,2,2,1,0.5
DFL,SATA AIR ACORES,2,2,0,0.0
DFL,SAUDIA,2,2,0,0.0
DFL,SDY LEASING LLC,2,2,6,3.0
DFL,SERVIZI AEREI SPA,2,2,1,0.5
DFL,SHELL AIRCRAFT LTD,4,4,0,0.0
DFL,SIERRA PACIFIC LLC,2,2,0,0.0
DFL,SIRIO SPA,14,14,3,0.35714285714285715
DFL,SKYFRIST LTD,8,8,0,0.0
DFL,SN TRANS HELICOPTER,4,4,2,0.75
DFL,SPECIAL FLIGHT DET,2,2,0,0.0
DFL,SWISS AIR FORCE,10,10,0,0.0
DFL,TAG AVIATION (UK),10,10,3,0.3
DFL,TAG AVIATION SA,4,4,8,3.0
DFL,TRANS HELICOPTERES,2,2,1,0.5
DFL,UNIJET S.A.,18,18,2,0.3333333333333333
DFL,UNIVERSAL AIRWAYS IN,6,6,0,0.0
DFL,VENTURA HOLDING SA,2,2,6,3.0
DFL,VIA FELIZ IL LLC,4,4,2,0.5
DFL,VINAIR,8,8,4,1.0
DFL,VW AIR SERVICES,14,14,2,0.2857142857142857
DFL,WING AND ROTOR TRANS,2,2,0,0.0
DH8,AIR BERLIN INC,2,2,71,35.5
DH8,EUROLOT S.A.,254,254,73,35.04330708661417
DH8,EUROWINGS AG,465,465,80,58.40860215053763
DH8,FLYBE,21273,21273,396,52.29807737507639
DH8,GERMANWINGS GMBH,1,1,0,0.0
DH8,LUXAIR,6634,6634,80,46.92282182695207
DH8,MINISTERE INTERIEUR,18,18,50,5.888888888888889
DH8,SKYWORK SA,6,6,52,22.5
DH8,SWISS INTL AIR LINES,34,34,74,56.588235294117645
EC3,AVIAXESS,2,2,0,0.0
EC3,GENDARMERIE NATIONAL,2,2,0,0.0
EC3,HELI CHALLENGE,2,2,6,3.0
EC3,HELIBERTE HJS,4,4,4,1.5
EC3,HELICAP,4,4,3,0.75
EC3,HELIPASS,2,2,0,0.0
EC3,LIXXBAIL,2,2,3,1.5
EC3,MONT BLANC HELICOPTE,2,2,1,0.5
EC3,SAF HELICOPTERES SA,8,8,4,0.625
EC4,BABCOCK MCS FRANCE,2,2,0,0.0
EC4,MBH SAMU,2,2,0,0.0
EC4,MINISTERE INTERIEUR,2,2,0,0.0
EC5,HELIFIRST,2,2,1,0.5
EM2,BUDAPEST AIRCRAFT SE,2,2,24,19.0
EM2,COTAM,4,4,0,0.0
EM2,FEDEX,4362,4362,0,0.0
EM2,FRANCE MARINE NATION,33,33,5,0.36363636363636365
EM2,REGIONAL AIR LINES,3,3,0,0.0
EM2,SWIFTAIR SA,119,119,0,0.0
EMJ,AIR BERLIN INC,6,6,112,100.66666666666667
EMJ,AIR CORSICA,1,1,0,0.0
EMJ,AIR DOLOMITI SRL,18,18,119,54.27777777777778
EMJ,AIR EUROPA,10928,10928,122,97.85505124450951
EMJ,AIR FRANCE,243808,243808,108,66.79376394539966
EMJ,AIR LITUANICA,534,534,85,51.54119850187266
EMJ,AIR MOLDOVA,6,6,103,42.333333333333336
EMJ,AL JABER AVIATION,2,2,40,20.0
EMJ,ALITALIA,4781,4781,101,67.82033047479607
EMJ,ALITALIA COMPAGNIA,1,1,68,68.0
EMJ,ARKIA ISRAELI AIRLIN,182,182,118,85.32967032967034
EMJ,AUGSBURG AIRWAYS,2,2,80,40.0
EMJ,AUSTRIAN AIRLINES,24,24,108,79.75
EMJ,BA CITYFLYER,11,11,78,28.363636363636363
EMJ,BELAVIA,1682,1682,107,71.09453032104638
EMJ,BMI REGIONAL,4,4,62,39.0
EMJ,BORAJET,24,24,98,62.208333333333336
EMJ,BRITISH AIRWAYS,1957,1957,98,56.211037301992846
EMJ,BULGARIA AIR  EAD,2718,2718,109,89.67696835908757
EMJ,C.A.I. Second S.p.A.,112,112,99,57.125
EMJ,CIRRUS AIRLINES,4,4,61,28.25
EMJ,CROATIA AIRLINES,2,2,108,101.0
EMJ,DALIA AIR,2,2,1,0.5
EMJ,DENIM AIR,64,64,94,31.796875
EMJ,EASTERN AIRWAYS (UK),164,164,60,27.201219512195124
EMJ,ESTONIAN AIR,114,114,77,46.91228070175438
EMJ,EUROWINGS AG,6,6,96,71.16666666666667
EMJ,FINNAIR,4734,4734,114,74.19412758766371
EMJ,FLYBE,34134,34134,121,74.24362805413956
EMJ,FORCE AERIENNE BRESI,2,2,11,7.5
EMJ,GEORGIAN AIRWAYS,54,54,95,61.407407407407405
EMJ,GERMANWINGS GMBH,2,2,71,69.5
EMJ,HELVETIC AIRWAYS AG,2,2,106,84.0
EMJ,HOP!,2154,2154,100,4.831012070566388
EMJ,HOP! REGIONAL SAS,2,2,0,0.0
EMJ,JETAIRFLY,2,2,84,42.0
EMJ,KENYA AIRWAYS,1,1,0,0.0
EMJ,KLM,6,6,52,9.333333333333334
EMJ,LOT,13579,13579,118,66.14551881581855
EMJ,LUFTHANSA,6794,6794,120,79.18913747424197
EMJ,LUXAIR,2,2,102,87.0
EMJ,MONTENEGRO AIRLINES,2542,2542,124,76.50668764752163
EMJ,NIKI LUFTFAHRT GMBH,236,236,133,89.83050847457628
EMJ,REGIONAL CIE AERIENN,284,284,100,6.330985915492958
EMJ,ROYAL AIR MAROC,170,170,97,73.37058823529412
EMJ,SWISS INTL AIR LINES,388,388,111,85.5798969072165
EMJ,TAP PORTUGAL,372,372,119,82.97043010752688
EMJ,TRANSAVIA.COM,4,4,99,46.75
EMJ,TUI FLY BELGIUM,2,2,99,49.5
EMJ,UKRAINE INTL AIRLINE,150,150,99,65.40666666666667
EMJ,VUELING AIRLINES SA,2,2,115,115.0
EML,ASL AIR SERVICE LIEG,4,4,0,0.0
EML,ATLAS AIR SERVICE,2,2,0,0.0
EML,CENTRELINE AIR CHART,4,4,8,2.0
EML,MIDDLE EAST AIRLINES,2,2,1,1.0
EPH,ABS JETS A.S.,2,2,2,1.0
EPH,AERODIENST,4,4,6,2.0
EPH,AEROTAXI S.R.O,2,2,0,0.0
EPH,AIR FRANCE,68,68,7,1.161764705882353
EPH,AIR HAMBURG,8,8,0,0.0
EPH,ARCUS-AIR LOGISTIC,29,29,4,0.3103448275862069
EPH,CHALAIR AVIATION,20,20,15,6.75
EPH,DONAU-AIR-SERVICE GM,2,2,0,0.0
EPH,FAMILY AIRLINES SA,2,2,5,2.5
EPH,FEDEX,1,1,0,0.0
EPH,FLAIR JET LTD,4,4,5,1.25
EPH,JET AVIATION BUSINES,2,2,0,0.0
EPH,JETKEY SAS,8,8,0,0.0
EPH,MANHAG AG,6,6,3,1.0
EPH,NTA,12,12,2,0.16666666666666666
EPH,PAN EUROPEENNE AIR S,18,18,2,0.16666666666666666
EPH,POOL AVIATION,4,4,2,0.5
EPH,SOVEREIGN BUSINESS J,4,4,2,0.5
EPH,SPEEDWINGS EXECUTIVE,2,2,0,0.0
EPH,TITAN AIRWAYS LTD,4,4,0,0.0
EPH,VALAIR PRIVATES JETS,2,2,3,1.5
EPI,GLOBUS LLC,2,2,0,0.0
ERJ,AERO4M,108,108,50,20.12962962962963
ERJ,AIGLE AZUR,10,10,19,8.4
ERJ,AIR CHARTER SCOTLAND,4,4,0,0.0
ERJ,AIR FRANCE,18013,18013,53,38.819130627879865
ERJ,AIR HAMBURG,42,42,11,0.5952380952380952
ERJ,AIR LITUANICA,10,10,44,35.3
ERJ,AIR X CHARTER LTD,18,18,12,1.3333333333333333
ERJ,AIRLINAIR,43,43,47,7.395348837209302
ERJ,AMBASSADE NIGER,2,2,0,0.0
ERJ,ARINC DIRECT,2,2,6,5.0
ERJ,AVANTI_AIR GMBH & CO,2,2,100,50.0
ERJ,AVCON JET AG,6,6,6,1.0
ERJ,AVCON JET MALTA LTD,2,2,1,0.5
ERJ,BERKUT STATE AIR CIE,2,2,0,0.0
ERJ,BMI REGIONAL,4022,4022,59,26.535554450522127
ERJ,BRITAIR,11,11,0,0.0
ERJ,BRUSSELS AIRLINES,2,2,38,19.0
ERJ,COMLUX KZ,2,2,1,0.5
ERJ,DARWIN AIRLINE,1,1,0,0.0
ERJ,DENIM AIR,53,53,50,21.18867924528302
ERJ,EASTERN AIRWAYS (UK),2738,2738,50,26.966398831263696
ERJ,EFS EUROPEEN FLIGHT,6,6,10,1.6666666666666667
ERJ,EMPIRE AVIATION,2,2,0,0.0
ERJ,ENHANCE AERO GROUP,27,27,50,18.25925925925926
ERJ,ESTONIAN AIR,2,2,49,47.5
ERJ,EXECUJET (UK) LTD,2,2,2,1.0
ERJ,EXECUJET UK LTD,10,10,10,1.7
ERJ,FLIGHTS HOLDINGS LTD,2,2,0,0.0
ERJ,FLYBE,1946,1946,50,31.60585817060637
ERJ,FORCE AERIENNE BELGI,24,24,34,2.7916666666666665
ERJ,FORCE AERIENNE GRECE,4,4,0,0.0
ERJ,G.OPS_SARL,8,8,40,7.75
ERJ,G5 EXECUTIVE AG,4,4,2,1.0
ERJ,GLOBAL JET LUXEMBOUR,2,2,5,2.5
ERJ,GROSSMANN JET SERVIC,2,2,0,0.0
ERJ,HOP!,1094,1094,112,23.691042047531994
ERJ,JET SERVICE SP Z.O.O,2,2,0,0.0
ERJ,JETNETHERLANDS B.V.,10,10,28,10.5
ERJ,LINXAIR,30,30,49,16.066666666666666
ERJ,LONDON EXECUTIVE AVI,38,38,15,1.5526315789473684
ERJ,LUXAIR,8600,8600,58,30.357790697674417
ERJ,MACBENS PATRIMONIAL,4,4,0,0.0
ERJ,NOMAD AVIATION AG,2,2,0,0.0
ERJ,PAN EUROPEENNE AIR S,313,313,49,17.789137380191693
ERJ,REGIONAL CIE AERIENN,154,154,50,8.551948051948052
ERJ,RUSJET,2,2,4,4.0
ERJ,SHANNON AIR UKRAINE,2,2,4,4.0
ERJ,SIAVIA D.O.O,190,190,50,18.92105263157895
ERJ,TAG AVIATION (UK),6,6,0,0.0
ERJ,TAG AVIATION USA INC,2,2,0,0.0
ERJ,TAP PORTUGAL,884,884,47,37.831447963800905
ERJ,TNT AIRWAYS,14,14,0,0.0
F27,EUROPE AIRPOST,2733,2733,1,0.0018294914013904135
F27,MINILINER SRL,2,2,0,0.0
F50,AIR FRANCE,12317,12317,51,31.925062921165868
F50,AIRLINAIR,39,39,48,18.025641025641026
F50,ALMAJET,2,2,2,1.0
F50,BLUE ISLANDS,4,4,50,35.25
F50,CITYJET,4448,4448,56,26.442221223021583
F50,DARWIN AIRLINE,6,6,38,18.833333333333332
F50,DENIM AIR,56,56,50,16.464285714285715
F50,FEDEX,8,8,0,0.0
F50,HOP!,54,54,50,16.962962962962962
F50,VLM AIRLINES N.V.,84,84,56,18.678571428571427
F5F,FEDEX,2,2,0,0.0
F70,AIR FRANCE,4,4,8,3.25
F70,AMBASSADE KENYA,4,4,21,5.25
F70,KLM,10,10,80,14.7
FRJ,SUN AIR OF SCANDINAV,22,22,32,11.272727272727273
G22,FORCE AERIENNE MAROC,18,18,0,0.0
G22,ROYAL AIR MAROC,2,2,0,0.0
GR1,AIR FRANCE,14,14,3,0.8571428571428571
GR1,AVCON JET AG,2,2,1,0.5
GR1,JETEX FLT SUPPORT,2,2,1,0.5
GR1,TAG AVIATION ESPANA,4,4,2,1.0
GR1,WINDROSE AIR,8,8,3,0.625
GRJ,ABS JETS A.S.,2,2,4,2.0
GRJ,ADVANCED AIR MANAGEM,2,2,13,13.0
GRJ,AIR ALGERIE,4,4,0,0.0
GRJ,AIR FRANCE,70,70,13,1.4857142857142858
GRJ,AIRCRAFT MAGMT AND C,2,2,0,0.0
GRJ,ALBINATI AERONAUTICS,4,4,0,0.0
GRJ,ALPHA STAR,2,2,0,0.0
GRJ,ALPINE FLIGHTSERVIC,6,6,1,0.16666666666666666
GRJ,AMBASSADE ALGERIE,8,8,12,3.0
GRJ,AMBASSADE EGYPTE,6,6,12,4.0
GRJ,AMBASSADE ETATS-UNIS,10,10,5,0.7
GRJ,AMBASSADE MEXIQUE,2,2,0,0.0
GRJ,AMBASSADE OMAN,2,2,0,0.0
GRJ,AMBASSADE OUGANDA,4,4,0,0.0
GRJ,AMBASSADE POLOGNE,4,4,0,0.0
GRJ,AMBASSADE TANZANIE,2,2,14,7.0
GRJ,AMBASSADE TURQUIE,8,8,10,2.5
GRJ,AVCON JET AG,2,2,0,0.0
GRJ,BAHRAIN AMIRI FLIGHT,8,8,0,0.0
GRJ,BANK OF UTAH TRUSTEE,2,2,0,0.0
GRJ,BASEOPS INTL,2,2,2,1.0
GRJ,BLUE STAR MANAGEMENT,2,2,8,4.0
GRJ,BMW FLUGDIENST,2,2,15,15.0
GRJ,BUSINESS AVIATION C,2,2,2,1.0
GRJ,CHARTRIGHT AIR INC,4,4,0,0.0
GRJ,CITATION 123 CORP,2,2,0,0.0
GRJ,CLAY LACY AVIATION,2,2,0,0.0
GRJ,COCA-COLA ENTERPRISE,2,2,0,0.0
GRJ,COLT INTERNATIONAL E,2,2,4,2.0
GRJ,CORPORATE WINGS LLC,2,2,6,3.0
GRJ,CPI AVIATION LLC,2,2,1,0.5
